id,ra,dec,z,d_c,z_v,d_c_v,x_c,y_c,z_c,vx,vy,vz,vr,log_m,z_s,bulge_length,bulge_axis_ratio,bulge_angle,disk_length,disk_angle,disk_axis_ratio,ra_mag,dec_mag,Mass,
6363264,2.164489,2.780339,1.38475,3014,1.38551,3015.11,113.7,3008.3,146.2,-679,137,-328,95.2,11.414,1.3855,0.0236012,0.430991,159.671,0.198998,159.671,0.430991,2.151285,2.77448,2.59418E+11,
6363392,2.093148,2.65995,1.39099,3023.17,1.38931,3020.71,110.3,3017.9,140.3,-738,-179,-94,-210,12.031,1.3893,0.0614878,0.332838,75.6628,0.720987,75.6628,0.332838,2.078096,2.654989,1.07399E+12,
9361792,0.24285,0.409204,1.37285,2996.4,1.37329,2997.06,12.7,2996.3,21.4,-287,55,277,55.8,11.404,1.3733,0.0293538,0.37639,151.574,0.184717,151.574,0.37639,0.22794,0.399749,2.53513E+11,
9361920,0.411821,0.532474,1.36948,2991.41,1.36974,2991.79,21.5,2991.2,27.8,-110,30,386,32.8,11.725,1.3697,0.0687012,0.90961,-62.0077,0.538902,-62.0077,0.90961,0.394164,0.518723,5.30884E+11,
9362048,0.298862,0.712631,1.36918,2990.97,1.37051,2992.94,15.6,2990.7,37.2,-205,168,62,167.7,11.713,1.3705,0.0318395,0.518356,119.391,0.711789,119.391,0.518356,0.281885,0.698558,5.16416E+11,
9362176,0.75332,0.659585,1.37322,2996.96,1.37433,2998.6,39.4,2996.5,34.5,-15,135,474,140.2,11.987,1.3743,0.119592,0.385488,167.714,0.610752,167.714,0.385488,0.734585,0.646084,9.7051E+11,
9362304,0.959363,0.269448,1.37409,2998.25,1.37575,3000.71,50.2,2997.8,14.1,169,206,130,209.4,11.553,1.3758,0.00807664,0.813333,165.833,0.597469,165.833,0.813333,0.938752,0.258752,3.57273E+11,
9362432,1.267002,0.021019,1.37422,2998.43,1.37617,3001.32,66.3,2997.7,1.1,-24,247,82,246.4,11.355,1.3762,0.00712754,0.669073,-2.1438,0.0754313,-2.1438,0.669073,1.246045,0.011791,2.26464E+11,
9362560,0.911345,0.727893,1.37118,2993.94,1.3704,2992.78,47.62,2993.32,38.03,-138,-147,37,-98.9,12.154,1.3704,0.126908,0.493637,158.899,0,158.899,0.493637,0.892661,0.713636,1.42561E+12,
9362688,1.459913,0.79879,1.36931,2991.16,1.37016,2992.42,76.2,2989.9,41.7,-285,115,-11,107.5,11.389,1.3702,0.00222562,0.951309,-126.284,0.183711,-126.284,0.951309,1.438751,0.783785,2.44906E+11,
9362816,0.130194,1.344223,1.3746,2999.01,1.37342,2997.25,6.81,2998.18,70.35,-71,35,-22,-150,11.583,1.3734,0.0248415,0.267982,65.8999,0.504089,65.8999,0.267982,0.116747,1.326799,3.82825E+11,
9362944,0.081297,1.663748,1.37144,2994.32,1.37066,2993.17,4.25,2993.05,86.94,30,90,117,-98.1,12.379,1.3707,0.00985598,0.265094,-24.127,0.157018,-24.127,0.265094,0.068262,1.64679,2.39332E+12,
9363072,0.599774,1.63267,1.37587,3000.88,1.37622,3001.41,31.4,2999.5,85.5,30,43,46,44.6,11.346,1.3762,0.0496273,0.616069,118.38,0.56346,118.38,0.616069,0.584153,1.612029,2.2182E+11,
9363200,1.034154,1.189646,1.36892,2990.58,1.3583,2974.76,53.96,2989.45,62.09,1104,-1256,228,-1347.7,14.004,1.3583,0.09638,0.795151,-140.977,0.498185,-140.977,0.795151,1.016458,1.174085,1.00925E+14,
9363328,1.28358,1.096444,1.37859,3004.9,1.37832,3004.51,67.3,3003.6,57.5,-354,-26,34,-33.3,11.411,1.3783,0.00278062,0.744993,-65.781,0.192555,-65.781,0.744993,1.264112,1.08172,2.57632E+11,
9363456,1.447232,1.86127,1.36886,2990.48,1.36723,2988.07,75.49,2987.95,97.13,-20,86,-2,-206,11.624,1.3672,0.00723872,0.830065,-35.5187,0.107205,-35.5187,0.830065,1.430917,1.847924,4.20727E+11,
9363584,1.976446,0.20409,1.37791,3003.91,1.37946,3006.19,103.6,3002.1,10.7,-195,203,-298,195.1,11.917,1.3795,0.0272184,0.610509,-171.302,0.431213,-171.302,0.610509,1.956642,0.193428,8.26038E+11,
9363712,2.403573,0.187783,1.36863,2990.15,1.36651,2987,125.4,2987.5,9.8,374,-283,-250,-267.9,12.421,1.3665,0.022515,0.714857,-69.8336,0.586385,-69.8336,0.714857,2.381496,0.176238,2.63633E+12,
9363840,2.771383,0.27455,1.37875,3005.15,1.37921,3005.83,145.3,3001.6,14.4,352,42,-238,57.8,11.85,1.3792,0.0029276,0.565,166.034,0.254176,166.034,0.565,2.751875,0.264766,7.07946E+11,
9363968,2.557597,0.909376,1.37124,2994.02,1.36861,2990.12,133.59,2990.66,47.52,31,-108,-244,-332.6,11.614,1.3686,0.0227528,0.303122,-59.2487,0.476676,-59.2487,0.303122,2.535555,0.897618,4.1115E+11,
9364096,1.506276,1.530649,1.36934,2991.2,1.36887,2990.5,78.6,2989.1,79.9,-282,-53,16,-59.9,11.725,1.3689,0.0729289,0.624151,33.0335,0.519745,33.0335,0.624151,1.488332,1.519617,5.30884E+11,
9364224,1.741075,1.814031,1.36797,2989.17,1.36748,2988.44,90.77,2986.29,94.62,-117,-37,-86,-62.7,12.102,1.3675,0.0455536,0.644703,-60.2115,0.340041,-60.2115,0.644703,1.722476,1.802284,1.26474E+12,
9364352,2.077462,1.971136,1.37551,3000.35,1.37588,3000.89,108.7,2996.6,103.2,-74,50,-14,46.8,11.624,1.3759,0.0109895,0.896816,125.351,0.207594,125.351,0.896816,2.058954,1.964368,4.20727E+11,
9364480,2.368126,1.364036,1.37488,2999.41,1.37592,3000.95,123.9,2996,71.4,139,129,-138,131.3,12.189,1.3759,0.739371,0.834212,-175.883,0,-175.883,0.834212,2.347062,1.352308,1.54525E+12,
9364608,2.689715,1.524389,1.36805,2989.28,1.3679,2989.06,140.23,2984.93,79.52,246,-57,-103,-18.8,12.953,1.3679,0.268513,0.602334,30.8281,0,30.8281,0.602334,2.670639,1.51645,8.97429E+12,
9364736,2.465713,1.886756,1.37379,2997.8,1.37573,3000.68,128.9,2993.4,98.7,-440,272,-227,245.2,11.889,1.3757,0.0753498,0.687503,155.556,0.692466,155.556,0.687503,2.448755,1.883517,7.74462E+11,
9364864,2.687439,2.053242,1.3773,3003,1.3792,3005.8,140.71,2997.77,107.59,-70,55,-139,239.1,12.197,1.3792,0.126689,0.692713,75.0626,0,75.0626,0.692713,2.671232,2.050199,1.57398E+12,
9364992,0.136204,2.681824,1.36852,2989.98,1.36618,2986.5,7.1,2986.7,139.9,-355,-309,277,-296.5,11.318,1.3662,0.0147302,0.491409,-56.7653,0.227395,-56.7653,0.491409,0.121614,2.669479,2.0797E+11,
9365120,0.117024,2.873307,1.36878,2990.37,1.36717,2987.98,6.1,2986.6,149.9,-450,-207,87,-203.3,12.182,1.3672,0.00750052,0.30729,-119.017,0.171434,-119.017,0.30729,0.101727,2.859375,1.52055E+12,
9366656,1.701847,2.301372,1.37246,2995.84,1.37426,2998.5,88.9,2992.1,120.3,-170,224,200,226.7,11.872,1.3743,0.00314303,0.192483,-79.414,0.0893324,-79.414,0.192483,1.687572,2.287388,7.44732E+11,
9366784,1.996747,2.270511,1.37438,2998.67,1.37599,3001.06,104.4,2994.5,118.8,-521,219,73,203.4,11.949,1.376,0.0367626,0.379653,-140.762,1.52078,-140.762,0.379653,1.9819,2.261166,8.89201E+11,
9366912,1.560385,2.55534,1.3775,3003.3,1.37707,3002.66,81.7,2999.2,133.9,-160,-56,125,-54.7,11.841,1.3771,0.0136912,0.2741,-40.1829,0.311597,-40.1829,0.2741,1.549806,2.546098,6.93426E+11,
9367040,1.540806,2.944513,1.37125,2994.03,1.36917,2990.96,80.4,2989,153.8,-263,-237,-361,-262.2,12.15,1.3692,0.142095,0.232641,-147.343,0.679612,-147.343,0.232641,1.533996,2.932286,1.41254E+12,
9367168,1.878755,2.782919,1.37449,2998.85,1.37464,2999.06,98.2,2993.7,145.6,-737,67,-501,18.4,11.393,1.3746,0.0124466,0.298473,131.134,0.254007,131.134,0.298473,1.867831,2.77482,2.47172E+11,
9367296,2.145579,2.226166,1.37471,2999.16,1.37367,2997.62,112.2,2994.8,116.5,-459,-111,-84,-131.3,12.406,1.3737,0.00832588,0.509197,125.787,0.417818,125.787,0.509197,2.129692,2.219302,2.54683E+12,
9367424,2.346577,2.182484,1.37621,3001.39,1.37652,3001.84,122.8,2996.7,114.3,-330,59,-186,38.3,11.563,1.3765,0.00801335,0.695329,37.0123,0.145015,37.0123,0.695329,2.33146,2.177964,3.65595E+11,
9367552,2.83581,2.310372,1.37799,3004.02,1.37863,3004.96,148.5,2997.9,121.1,-260,111,-432,80.5,11.349,1.3786,0.0239206,0.17651,-118.402,0.214278,-118.402,0.17651,2.819442,2.307902,2.23357E+11,
9367680,2.102425,2.919187,1.37684,3002.31,1.37679,3002.24,110,2996.4,152.9,-637,32,-297,-6.5,11.351,1.3768,0.00412555,0.466173,50.8663,0.0379728,50.8663,0.466173,2.091659,2.911931,2.24388E+11,
9367808,2.981282,2.866466,1.37223,2995.5,1.37181,2994.87,155.6,2987.7,149.8,78,-54,-75,-53.6,11.487,1.3718,0.0120329,0.307065,11.6182,0.522571,11.6182,0.307065,2.96809,2.868392,3.06902E+11,
12334336,0.267466,0.103907,1.36023,2977.64,1.36109,2978.92,13.9,2977.6,5.4,-160,110,108,109.4,11.432,1.3611,0.0719915,0.526896,67.2254,0,67.2254,0.526896,0.253136,0.09852,2.70396E+11,
12334464,0.194079,1.016404,1.36328,2982.19,1.36256,2981.12,10.1,2981.7,52.9,-377,-89,-24,-90.7,11.67,1.3626,1.31E-04,0.706088,162.953,0.069188,162.953,0.706088,0.179788,0.999644,4.67735E+11,
12334592,1.225212,0.091056,1.36306,2981.85,1.36426,2983.64,63.76,2981.17,4.74,-217,82,-84,152.3,12.469,1.3643,0.00107077,0.874196,-47.441,0.072873,-47.441,0.874196,1.204828,0.082358,2.94442E+12,
12334720,0.774532,0.876298,1.3629,2981.62,1.36316,2982.02,40.3,2981,45.6,-35,34,3,33.6,12.128,1.3632,0.0346701,0.638531,-88.3526,0.315726,-88.3526,0.638531,0.754246,0.860745,1.34276E+12,
12334848,0.309506,1.320449,1.36264,2981.24,1.36124,2979.15,16.1,2980.4,68.7,-25,-186,378,-177.4,12.31,1.3612,0.0362545,0.170319,-90.1637,1.17858,-90.1637,0.170319,0.29509,1.301902,2.04174E+12,
12334976,0.775651,1.110374,1.36016,2977.53,1.35945,2976.48,40.3,2976.7,57.7,-81,-90,99,-89.2,11.424,1.3595,0.0249293,0.799654,-31.182,0.310199,-31.182,0.799654,0.75255,1.09537,2.65461E+11,
12335104,0.853803,1.22747,1.35753,2973.61,1.3563,2971.78,44.3,2972.6,63.7,66,-162,221,-156.2,11.493,1.3563,3.73E-04,0.829062,-161.15,0.0762605,-161.15,0.829062,0.829629,1.212832,3.11172E+11,
12335232,1.394548,1.345946,1.35618,2971.6,1.35404,2968.39,72.3,2969.9,69.8,-338,-263,-90,-273.2,11.699,1.354,0.0264267,0.628066,133.864,0.152923,133.864,0.628066,1.374316,1.331965,5.00035E+11,
12335360,1.272726,1.936947,1.35734,2973.33,1.35847,2975.01,66,2970.9,100.5,-71,304,-109,143.2,12.018,1.3585,0.0200927,0.184176,130.73,0.325572,130.73,0.184176,1.256891,1.922134,1.04232E+12,
12335488,0.011506,0.995198,1.36729,2988.15,1.36387,2983.07,0.6,2987.7,51.9,-176,-432,-41,-432.7,11.315,1.3639,0.023488,0.269907,84.8494,0.287965,84.8494,0.269907,-0.003072,0.979108,2.06538E+11,
12335616,0.82937,0.70452,1.36499,2984.74,1.36445,2983.94,43.2,2984.2,36.7,-359,-63,-18,-68.4,12.64,1.3644,0.344201,0.815326,-34.7768,0,-34.7768,0.815326,0.810123,0.690636,4.36516E+12,
12335744,0.707254,1.09305,1.36668,2987.25,1.36681,2987.44,36.87,2986.48,56.99,155,-10,184,16.3,12.81,1.3668,0.00819799,0.406845,73.6144,0.267687,73.6144,0.406845,0.686229,1.078192,6.45654E+12,
12335872,1.130186,1.703301,1.36685,2987.5,1.36495,2984.68,58.9,2985.6,88.8,-431,-237,169,-240.3,12.86,1.365,0.190068,0.510848,-171.76,0,-171.76,0.510848,1.114094,1.689573,7.24436E+12,
12336000,2.108001,1.009431,1.36186,2980.08,1.36043,2977.94,109.6,2977.6,52.5,44,-187,155,-182.5,11.57,1.3604,0.00922225,0.54771,59.2682,0.10781,59.2682,0.54771,2.085311,1.001012,3.71535E+11,
12336128,2.963087,0.470874,1.36261,2981.19,1.36132,2979.27,154.1,2977.1,24.5,275,-177,-80,-163.2,11.734,1.3613,0.00993451,0.860229,-103.435,0.324514,-103.435,0.860229,2.941273,0.457267,5.42001E+11,
12336256,2.741159,0.857426,1.35761,2973.74,1.35535,2970.36,142.2,2970,44.5,-488,-261,-241,-287.6,11.459,1.3554,0.0095214,0.432735,23.6736,0.26589,23.6736,0.432735,2.720586,0.842789,2.8774E+11,
12336384,2.013129,1.111036,1.36187,2980.09,1.36154,2979.59,104.67,2977.69,57.78,136,194,-238,-43,12.201,1.3615,0.0335697,0.308355,-82.822,0,-82.822,0.308355,1.991002,1.101838,1.58855E+12,
12336512,2.037559,1.79155,1.35614,2971.53,1.35596,2971.26,105.6,2968.2,92.9,-171,-16,-30,-23,11.742,1.356,0.020915,0.549731,25.8201,0.278489,25.8201,0.549731,2.017294,1.781074,5.52077E+11,
12336640,2.482856,1.312112,1.35777,2973.97,1.35633,2971.82,128.8,2970.4,68.1,-253,-163,-418,-183.3,11.404,1.3563,0.0615599,0.739839,-157.223,0.52925,-157.223,0.739839,2.459972,1.301967,2.53513E+11,
12336768,2.679261,1.81384,1.35708,2972.94,1.3553,2970.27,138.9,2968.2,94.1,-375,-198,-365,-226.8,12.111,1.3553,0.0698598,0.546136,-49.5811,0.313754,-49.5811,0.546136,2.661876,1.809641,1.29122E+12,
12336896,2.62227,0.668271,1.36431,2983.73,1.36406,2983.35,136.5,2980.4,34.8,284,-45,-39,-32.4,11.858,1.3641,0.00826597,0.648625,92.0553,0.267524,92.0553,0.648625,2.603589,0.65376,7.21107E+11,
12337024,1.732509,1.183436,1.36678,2987.4,1.36416,2983.49,90.3,2985.4,61.7,-314,-327,159,-333,12.186,1.3642,0.00664519,0.814594,-133.178,0.32263,-133.178,0.814594,1.712809,1.17064,1.53462E+12,
12337152,2.475305,1.217901,1.36689,2987.56,1.36758,2988.59,129,2984.1,63.5,-51,98,-377,87.7,11.341,1.3676,0.0385412,0.296435,-159.396,0.270267,-159.396,0.296435,2.452243,1.207372,2.1928E+11,
12337280,0.254535,2.39354,1.35774,2973.92,1.35847,2975.01,13.2,2971.3,124.2,-214,93,14,92.6,11.361,1.3585,0.280982,0.332664,-126.181,0,-126.181,0.332664,0.239537,2.379218,2.29615E+11,
12337408,0.297047,2.638749,1.35752,2973.59,1.35789,2974.15,15.4,2970.4,136.9,-309,45,96,47.8,11.598,1.3579,0.024426,0.914544,95.3389,0.876867,95.3389,0.914544,0.280573,2.624735,3.96278E+11,
12337536,0.873867,2.357825,1.35696,2972.76,1.35342,2967.46,45.3,2969.9,122.3,-216,-456,192,-451,11.842,1.3534,0.0226154,0.365523,45.9391,0.371359,45.9391,0.365523,0.86367,2.344067,6.95024E+11,
12337664,0.82487,2.774922,1.35946,2976.5,1.35831,2974.78,42.8,2972.7,144.1,-102,-144,-20,-146.3,11.532,1.3583,0.0263906,0.621516,-75.3593,0.178851,-75.3593,0.621516,0.814895,2.761,3.40408E+11,
12338560,0.101771,2.189549,1.36442,2983.89,1.36488,2984.56,5.3,2981.7,114,30,74,-42,57.9,11.767,1.3649,0.0501834,0.816432,-104.697,0.587793,-104.697,0.816432,0.089289,2.171929,5.8479E+11,
12338688,0.196317,2.64838,1.36188,2980.1,1.36082,2978.52,10.2,2976.9,137.7,-508,-138,113,-134.4,12.635,1.3608,0.0015514,0.42279,75.6064,0.114543,75.6064,0.42279,0.18004,2.635678,4.31519E+12,
12338944,1.400417,2.690862,1.36321,2982.08,1.36418,2983.53,72.8,2977.9,140,-247,141,-235,123.7,11.972,1.3642,0.135685,0.509267,36.8762,0,36.8762,0.509267,1.390928,2.678176,9.37562E+11,
12339072,1.341873,2.967265,1.36491,2984.62,1.36484,2984.52,69.8,2979.8,154.5,-305,6,-145,-8.6,11.412,1.3648,0.00288687,0.944422,-68.7613,0.109493,-68.7613,0.944422,1.332771,2.9549,2.58226E+11,
12339712,2.153961,2.123589,1.35956,2976.65,1.3601,2977.44,111.8,2972.5,110.3,-520,102,-390,67.9,11.758,1.3601,0.009681,0.311335,-35.5479,0.112212,-35.5479,0.311335,2.136819,2.116225,5.72796E+11,
12339840,1.469588,2.706342,1.36598,2986.21,1.36439,2983.84,76.5,2981.9,141,-149,-203,87,-202.4,11.411,1.3644,0.0284337,0.586568,-26.3569,0.38982,-26.3569,0.586568,1.461967,2.69451,2.57632E+11,
12339968,1.755687,2.777547,1.35758,2973.69,1.35883,2975.55,91,2968.8,144.1,-861,194,-188,158.2,11.689,1.3588,0.0507919,0.732552,-27.0693,0.38432,-27.0693,0.732552,1.746124,2.768462,4.88652E+11,
12340096,2.472666,2.344083,1.35739,2973.39,1.35595,2971.25,128.17,2968.14,121.61,-25,-210,-4,-182.8,12.256,1.3559,0.182195,0.462709,-90.8125,0,-90.8125,0.462709,2.45575,2.341804,1.80302E+12,
12340224,2.243635,2.947178,1.36681,2987.44,1.36727,2988.13,116.8,2981.2,153.6,-322,76,-89,58.7,11.753,1.3673,0.0138168,0.479022,-14.5852,0.279657,-14.5852,0.479022,2.23185,2.942033,5.66239E+11,
12340352,2.670939,2.968481,1.35633,2971.81,1.35588,2971.15,138.3,2964.6,153.9,-119,-46,-99,-56.6,11.38,1.3559,0.00677932,0.365658,179.51,0.244127,179.51,0.365658,2.658522,2.969817,2.39883E+11,
12341632,2.092049,2.255442,1.36732,2988.21,1.36912,2990.87,109,2983.9,117.6,-89,229,42,227.1,11.705,1.3691,0.00181294,0.594063,139.296,0.183889,139.296,0.594063,2.076233,2.24818,5.06991E+11,
15259904,0.50905,0.582573,1.34869,2960.37,1.34959,2961.72,26.3,2960.1,30.1,-70,113,253,114.9,11.541,1.3496,0.00430632,0.663098,-74.2115,0.436646,-74.2115,0.663098,0.490359,0.568242,3.47536E+11,
15260032,0.562542,0.791375,1.34447,2954.02,1.34496,2954.77,29,2953.6,40.8,-13,58,378,63.1,11.711,1.345,0.00226788,0.447836,-57.2124,0.164071,-57.2124,0.447836,0.544462,0.777474,5.14044E+11,
15260160,0.270197,0.781591,1.35445,2969.01,1.35257,2966.19,14,2968.7,40.5,-57,-243,237,-240,11.697,1.3526,0.00495915,0.592213,95.5708,0.0842337,95.5708,0.592213,0.253264,0.767026,4.97737E+11,
15260288,0.505816,1.0945,1.35402,2968.36,1.35178,2965.01,26.2,2967.7,56.7,241,-288,49,-284.9,11.52,1.3518,0.00237135,0.382943,-70.9848,0.063862,-70.9848,0.382943,0.487925,1.078267,3.31131E+11,
15260416,1.314684,0.188072,1.34518,2955.09,1.34526,2955.21,67.8,2954.3,9.7,-55,12,-202,10.1,11.451,1.3453,0.0141882,0.604725,46.8549,0.233502,46.8549,0.604725,1.29349,0.18144,2.82488E+11,
15260544,0.779951,0.987515,1.35342,2967.46,1.35285,2966.6,40.39,2966.74,51.14,162,-54,77,-72.9,11.559,1.3529,0.0200879,0.845118,-141.276,0.147392,-141.276,0.845118,0.758651,0.971981,3.62243E+11,
15260672,0.504556,1.278627,1.34395,2953.25,1.3425,2951.06,26,2952.4,65.9,-346,-184,42,-186.1,11.429,1.3425,0.00661455,0.673222,-81.1171,0.252297,-81.1171,0.673222,0.48686,1.261724,2.68534E+11,
15260800,0.776438,1.463667,1.35347,2967.54,1.3512,2964.13,40.2,2966.3,75.8,384,-301,220,-290.1,11.516,1.3512,0.08965,0.892214,52.0135,0.372746,52.0135,0.892214,0.757545,1.446336,3.28095E+11,
15260928,0.614854,1.585038,1.35145,2964.5,1.3505,2963.09,31.8,2963.2,82,51,-121,-2,-120.5,11.401,1.3505,0.010625,0.666664,-36.1838,1.23053,-36.1838,0.666664,0.59928,1.564371,2.51768E+11,
15261056,0.87481,1.293518,1.34491,2954.7,1.34586,2956.12,45.1,2953.6,66.7,-206,120,189,121.1,11.517,1.3459,0.0607242,0.309767,108.376,0.286331,108.376,0.309767,0.852953,1.28153,3.28852E+11,
15261184,0.93678,1.549885,1.34943,2961.48,1.34824,2959.69,48.4,2960,80.1,-222,-148,-8,-151.8,11.561,1.3482,0.0360056,0.307712,117.844,0.281643,117.844,0.307712,0.917997,1.533944,3.63915E+11,
15261312,1.312198,1.482052,1.34955,2961.67,1.3472,2958.13,67.8,2959.9,76.6,-398,-294,84,-300.8,11.688,1.3472,0.0150084,0.962917,-131.802,0.169354,-131.802,0.962917,1.294582,1.468318,4.87528E+11,
15261440,0.875416,1.697976,1.34827,2959.74,1.35082,2963.57,45.2,2958.1,87.7,200,322,11,325.2,11.426,1.3508,0.0096988,0.196261,-42.192,0.225515,-42.192,0.196261,0.859968,1.680662,2.66686E+11,
15261568,0.907078,1.819271,1.35115,2964.07,1.34866,2960.32,46.9,2962.2,94.1,84,-312,-257,-318.6,11.429,1.3487,0.0105962,0.61189,138.646,0.178641,138.646,0.61189,0.892628,1.802563,2.68534E+11,
15261696,1.19708,2.075429,1.3485,2960.09,1.34988,2962.15,61.8,2957.5,107.2,-298,184,-59,175.5,11.545,1.3499,0.00373282,0.838844,116.187,0.251191,116.187,0.838844,1.181504,2.059576,3.50752E+11,
15261824,1.767492,0.126091,1.34419,2953.61,1.34201,2950.33,91.1,2952.2,6.5,334,-290,86,-279.4,11.832,1.342,0.0335853,0.709536,-117.351,0.698277,-117.351,0.709536,1.741539,0.115685,6.79204E+11,
15261952,1.770133,0.333054,1.34775,2958.96,1.34483,2954.57,91.4,2957.5,17.2,190,-380,94,-373.4,11.354,1.3448,0.0161329,0.463214,-44.2899,0.223625,-44.2899,0.463214,1.743683,0.3242,2.25944E+11,
15262080,1.968514,0.018531,1.35521,2970.14,1.35189,2965.18,102.03,2968.38,0.96,80,141,0,-422,11.555,1.3519,0.149006,0.436852,2.52098,0,2.52098,0.436852,1.945181,0.009161,3.58922E+11,
15262208,1.490506,1.008604,1.35365,2967.81,1.35304,2966.9,77.18,2966.35,52.24,41,91,-2,-77.3,11.356,1.353,0.245272,0.491623,-11.3833,2.96519,-11.3833,0.491623,1.46894,0.996722,2.26986E+11,
15262336,2.512055,0.34931,1.3467,2957.38,1.34265,2951.28,129.62,2954.48,18.03,5,-311,169,-518,13.047,1.3426,0.0304599,0.56584,18.8623,0.57671,18.8623,0.56584,2.495915,0.339697,1.11429E+13,
15262464,2.94357,0.300625,1.34454,2954.14,1.34487,2954.64,151.7,2950.2,15.5,103,37,9,42.3,11.582,1.3449,0.0189225,0.208092,-9.17647,0.174126,-9.17647,0.208092,2.923315,0.29037,3.81944E+11,
15262592,2.367144,0.629871,1.34605,2956.4,1.34488,2954.65,122.1,2953.7,32.5,70,-152,-11,-149.1,11.612,1.3449,0.0172025,0.442217,107.031,0.16665,107.031,0.442217,2.346335,0.61651,4.09261E+11,
15262720,2.581077,0.813019,1.35312,2967.01,1.35193,2965.23,133.6,2963.7,42.1,114,-159,158,-151.4,12.469,1.3519,0.093313,0.383727,159.754,0.84747,159.754,0.383727,2.56133,0.799424,2.94442E+12,
15262848,2.903497,0.902161,1.34822,2959.67,1.34858,2960.21,149.9,2955.5,46.6,-208,64,-478,45.8,11.597,1.3486,0.00397114,0.165448,108.863,0.175104,108.863,0.165448,2.880655,0.887043,3.95367E+11,
15262976,2.048454,1.427111,1.34525,2955.2,1.3439,2953.17,105.6,2952.4,73.6,-236,-163,-57,-172.7,12.02,1.3439,0.165878,0.494702,-133.702,0.645064,-133.702,0.494702,2.025222,1.414516,1.04713E+12,
15263104,1.876193,2.063133,1.34545,2955.5,1.34229,2950.75,96.7,2952,106.4,-490,-373,-427,-404,11.452,1.3423,0.0254459,0.248132,155.532,0.477345,155.532,0.248132,1.857236,2.052614,2.83139E+11,
15263232,2.413313,1.107796,1.34627,2956.74,1.34732,2958.31,124.48,2953.57,57.16,77,300,476,133,13.238,1.3473,0.0795259,0.980936,39.0049,0.409983,39.0049,0.980936,2.390579,1.096935,1.72982E+13,
15263360,2.933341,1.230263,1.34468,2954.35,1.34457,2954.18,151.15,2949.8,63.43,-88,-17,-37,-14.6,11.386,1.3446,0.0198575,0.866134,-52.1127,0.0974965,-52.1127,0.866134,2.91135,1.22207,2.4322E+11,
15263488,2.302091,1.887009,1.34807,2959.44,1.34507,2954.94,118.81,2955.45,97.45,713,42,-157,-383.1,13.367,1.3451,0.0130992,0.186747,-177.893,1.08209,-177.893,0.186747,2.281804,1.882061,2.32809E+13,
15263616,2.756407,1.802762,1.35017,2962.59,1.34774,2958.95,142.4,2957.7,93.2,-315,-287,-264,-310,12.308,1.3477,0.294735,0.40571,-138.375,0,-138.375,0.40571,2.740203,1.798436,2.03236E+12,
15263744,0.160503,2.60878,1.35243,2965.99,1.35238,2965.9,8.3,2962.9,135,-333,-17,239,-7,11.798,1.3524,0.019709,0.37293,-154.72,0.332926,-154.72,0.37293,0.145485,2.596323,6.28058E+11,
15263872,0.643268,2.588641,1.35452,2969.12,1.35496,2969.77,33.3,2965.9,134.1,-188,57,17,55.6,11.578,1.355,0.00202978,0.462673,55.6971,0.334336,55.6971,0.462673,0.627816,2.575456,3.78443E+11,
15264128,0.603193,2.943718,1.3535,2967.58,1.35368,2967.85,31.2,2963.5,152.4,-183,30,-101,22.8,12.014,1.3537,0.0361286,0.943102,43.4753,0.301977,43.4753,0.943102,0.586376,2.930227,1.03276E+12,
15264256,1.10644,2.591121,1.34681,2957.55,1.34569,2955.87,57.05,2953.97,133.71,-221,-82,23,-142.8,12.611,1.3457,0.0395734,0.265554,-52.7978,0.148725,-52.7978,0.265554,1.094844,2.577612,4.08319E+12,
15264384,1.115151,2.484371,1.35207,2965.44,1.35272,2966.41,57.66,2962.09,128.54,-785,301,-115,83,13.129,1.3527,0.470421,0.444097,-114.794,0,-114.794,0.444097,1.102274,2.471387,1.34586E+13,
15264512,1.421613,2.582912,1.34412,2953.51,1.34385,2953.1,73.2,2949.6,133.1,-763,2,-391,-34.5,11.798,1.3438,0.0880027,0.802617,-111.36,0,-111.36,0.802617,1.411503,2.571711,6.28058E+11,
15264640,1.19546,2.489598,1.35495,2969.75,1.35215,2965.56,61.9,2966.3,129,-986,-344,181,-356.3,11.493,1.3521,0.0119843,0.787103,129.773,0.352114,129.773,0.787103,1.182393,2.47786,3.11172E+11,
15264896,1.036906,2.610664,1.34808,2959.46,1.3486,2960.24,53.5,2955.9,134.8,-54,81,-287,66.9,11.407,1.3486,0.0292652,0.235341,149.585,0.207513,149.585,0.235341,1.025297,2.597156,2.5527E+11,
